,image_id,cell_id,centroid-0,centroid-1
27558,11,5286,1608,1627
27559,11,5287,1608,1649
27560,11,5288,1610,199
27561,11,5289,1610,697
27562,11,5290,1609,1607
27563,11,5291,1611,753
27564,11,5292,1610,926
27565,11,5293,1610,984
27566,11,5294,1611,1190
27567,11,5295,1611,423
27568,11,5296,1612,964
27569,11,5297,1611,1231
27570,11,5298,1612,1920
27571,11,5299,1613,555
27572,11,5300,1612,575
27573,11,5301,1613,21
27574,11,5302,1614,92
27575,11,5303,1613,331
27576,11,5304,1613,437
27577,11,5305,1614,611
27578,11,5306,1614,892
27579,11,5307,1614,352
27580,11,5308,1615,1678
27581,11,5309,1614,1846
27582,11,5310,1616,408
27583,11,5311,1616,624
27584,11,5312,1616,366
27585,11,5313,1616,945
27586,11,5314,1618,1045
27587,11,5315,1616,1339
27588,11,5316,1615,1476
27589,11,5317,1614,1803
27590,11,5318,1618,510
27591,11,5319,1618,1007
27592,11,5320,1617,1360
27593,11,5321,1618,1580
27594,11,5322,1618,104
27595,11,5323,1619,139
27596,11,5324,1619,173
27597,11,5325,1620,243
27598,11,5326,1618,312
27599,11,5327,1618,734
27600,11,5328,1619,82
27601,11,5329,1620,451
27602,11,5330,1620,476
27603,11,5331,1619,816
27604,11,5332,1619,1941
27605,11,5333,1621,276
27606,11,5334,1621,652
27607,11,5335,1621,857
27608,11,5336,1620,1027
27609,11,5337,1620,1550
27610,11,5338,1621,64
27611,11,5339,1621,909
27612,11,5340,1622,1388
27613,11,5341,1621,1495
27614,11,5342,1623,1984
27615,11,5343,1623,298
27616,11,5344,1623,341
27617,11,5345,1623,584
27618,11,5346,1623,762
27619,11,5347,1622,797
27620,11,5348,1623,1517
27621,11,5349,1623,489
27622,11,5350,1623,780
27623,11,5351,1627,1540
27624,11,5352,1624,36
27625,11,5353,1623,1764
27626,11,5354,1625,1961
27627,11,5355,1625,568
27628,11,5356,1625,673
27629,11,5357,1626,1291
27630,11,5358,1626,1717
27631,11,5359,1627,212
27632,11,5360,1626,412
27633,11,5361,1627,693
27634,11,5362,1626,713
27635,11,5363,1627,381
27636,11,5364,1628,400
27637,11,5365,1626,542
27638,11,5366,1627,1902
27639,11,5367,1628,149
27640,11,5368,1629,363
27641,11,5369,1626,834
27642,11,5370,1629,883
27643,11,5371,1628,2013
27644,11,5372,1630,12
27645,11,5373,1630,123
27646,11,5374,1630,631
27647,11,5375,1630,1175
27648,11,5376,1628,1375
27649,11,5377,1632,236
27650,11,5378,1632,442
27651,11,5379,1632,479
27652,11,5380,1631,594
27653,11,5381,1631,1119
27654,11,5382,1632,1146
27655,11,5383,1631,327
27656,11,5384,1633,427
27657,11,5385,1633,464
27658,11,5386,1631,503
27659,11,5387,1632,749
27660,11,5388,1633,938
27661,11,5389,1632,960
27662,11,5390,1632,978
27663,11,5391,1633,526
27664,11,5392,1633,1844
27665,11,5393,1634,85
27666,11,5394,1634,99
27667,11,5395,1634,284
27668,11,5396,1636,1363
27669,11,5397,1635,1400
27670,11,5398,1636,166
27671,11,5399,1636,1011
27672,11,5400,1635,1259
27673,11,5401,1634,1696
27674,11,5402,1634,188
27675,11,5403,1637,310
27676,11,5404,1638,656
27677,11,5405,1640,923
27678,11,5406,1636,1471
27679,11,5407,1638,1492
27680,11,5408,1638,46
27681,11,5409,1638,557
27682,11,5410,1639,815
27683,11,5411,1638,1033
27684,11,5412,1638,992
27685,11,5413,1639,1591
27686,11,5414,1640,1638
27687,11,5415,1639,1778
27688,11,5416,1641,727
27689,11,5417,1640,1196
27690,11,5418,1641,1373
27691,11,5419,1642,67
27692,11,5420,1641,576
27693,11,5421,1641,606
27694,11,5422,1642,739
27695,11,5423,1641,795
27696,11,5424,1644,895
27697,11,5425,1642,472
27698,11,5426,1643,543
27699,11,5427,1645,106
27700,11,5428,1644,145
27701,11,5429,1642,492
27702,11,5430,1644,1451
27703,11,5431,1643,1737
27704,11,5432,1645,273
27705,11,5433,1645,393
27706,11,5434,1644,411
27707,11,5435,1645,512
27708,11,5436,1645,775
27709,11,5437,1645,1111
27710,11,5438,1645,1346
27711,11,5439,1645,1823
27712,11,5440,1645,23
27713,11,5441,1646,175
27714,11,5442,1645,447
27715,11,5443,1646,627
27716,11,5444,1646,840
27717,11,5445,1645,1068
27718,11,5446,1647,376
27719,11,5447,1647,699
27720,11,5448,1648,253
27721,11,5449,1648,320
27722,11,5450,1648,359
27723,11,5451,1648,1872
27724,11,5452,1648,231
27725,11,5453,1649,285
27726,11,5454,1649,873
27727,11,5455,1650,950
27728,11,5456,1649,1042
27729,11,5457,1645,2031
27730,11,5458,1650,829
27731,11,5459,1650,1275
27732,11,5460,1651,1321
27733,11,5461,1650,1384
27734,11,5462,1650,1473
27735,11,5463,1651,1920
27736,11,5464,1652,129
27737,11,5465,1651,431
27738,11,5466,1649,681
27739,11,5467,1652,914
27740,11,5468,1652,1224
27741,11,5469,1653,1841
27742,11,5470,1651,972
27743,11,5471,1653,85
27744,11,5472,1653,589
27745,11,5473,1653,935
27746,11,5474,1653,1547
27747,11,5475,1654,1938
27748,11,5476,1654,2001
27749,11,5477,1655,156
27750,11,5478,1655,483
27751,11,5479,1654,554
27752,11,5480,1654,1580
27753,11,5481,1655,1988
27754,11,5482,1654,206
27755,11,5483,1655,523
27756,11,5484,1656,535
27757,11,5485,1656,751
27758,11,5486,1655,1027
27759,11,5487,1657,1699
27760,11,5488,1656,7
27761,11,5489,1656,301
27762,11,5490,1656,333
27763,11,5491,1656,721
27764,11,5492,1654,1678
27765,11,5493,1657,113
27766,11,5494,1658,818
27767,11,5495,1661,652
27768,11,5496,1659,1016
27769,11,5497,1659,2013
27770,11,5498,1661,37
27771,11,5499,1660,376
27772,11,5500,1660,468
27773,11,5501,1661,1179
27774,11,5502,1661,502
27775,11,5503,1662,1047
27776,11,5504,1662,1122
27777,11,5505,1662,602
27778,11,5506,1663,627
27779,11,5507,1663,987
27780,11,5508,1663,56
27781,11,5509,1663,181
27782,11,5510,1664,573
27783,11,5511,1661,671
27784,11,5512,1664,799
27785,11,5513,1664,903
27786,11,5514,1664,1089
27787,11,5515,1663,1481
27788,11,5516,1666,967
27789,11,5517,1664,1003
27790,11,5518,1665,1257
27791,11,5519,1665,1967
27792,11,5520,1665,72
27793,11,5521,1665,433
27794,11,5522,1665,886
27795,11,5523,1666,1767
27796,11,5524,1666,866
27797,11,5525,1665,1360
27798,11,5526,1667,1383
27799,11,5527,1668,225
27800,11,5528,1667,319
27801,11,5529,1666,2037
27802,11,5530,1668,99
27803,11,5531,1668,402
27804,11,5532,1668,456
27805,11,5533,1669,553
27806,11,5534,1669,1204
27807,11,5535,1668,1270
27808,11,5536,1670,129
27809,11,5537,1669,698
27810,11,5538,1669,722
27811,11,5539,1668,926
27812,11,5540,1669,1825
27813,11,5541,1670,739
27814,11,5542,1672,945
27815,11,5543,1671,1944
27816,11,5544,1671,282
27817,11,5545,1672,540
27818,11,5546,1672,613
27819,11,5547,1675,913
27820,11,5548,1674,21
27821,11,5549,1674,151
27822,11,5550,1674,493
27823,11,5551,1672,522
27824,11,5552,1674,829
27825,11,5553,1674,979
27826,11,5554,1674,256
27827,11,5555,1674,1226
27828,11,5556,1676,1665
27829,11,5557,1675,1807
27830,11,5558,1674,1840
27831,11,5559,1675,168
27832,11,5560,1676,355
27833,11,5561,1676,845
27834,11,5562,1675,1328
27835,11,5563,1677,306
27836,11,5564,1676,378
27837,11,5565,1677,503
27838,11,5566,1677,772
27839,11,5567,1678,813
27840,11,5568,1675,1034
27841,11,5569,1678,481
27842,11,5570,1678,1055
27843,11,5571,1678,205
27844,11,5572,1678,602
27845,11,5573,1680,714
27846,11,5574,1678,1891
27847,11,5575,1679,1923
27848,11,5576,1680,2005
27849,11,5577,1679,1247
27850,11,5578,1683,442
27851,11,5579,1681,1867
27852,11,5580,1681,463
27853,11,5581,1682,639
27854,11,5582,1682,665
27855,11,5583,1683,418
27856,11,5584,1683,68
27857,11,5585,1684,727
27858,11,5586,1683,887
27859,11,5587,1684,1908
27860,11,5588,1684,1374
27861,11,5589,1684,1987
27862,11,5590,1685,227
27863,11,5591,1686,389
27864,11,5592,1690,573
27865,11,5593,1684,1014
27866,11,5594,1685,1692
27867,11,5595,1687,454
27868,11,5596,1686,551
27869,11,5597,1687,797
27870,11,5598,1687,1126
27871,11,5599,1688,1165
27872,11,5600,1686,1179
27873,11,5601,1687,1544
27874,11,5602,1687,1571
27875,11,5603,1688,1266
27876,11,5604,1689,52
27877,11,5605,1688,115
27878,11,5606,1689,183
27879,11,5607,1688,371
27880,11,5608,1689,516
27881,11,5609,1688,591
27882,11,5610,1688,618
27883,11,5611,1694,926
27884,11,5612,1689,985
27885,11,5613,1688,1212
27886,11,5614,1688,1605
27887,11,5615,1689,1849
27888,11,5616,1689,32
27889,11,5617,1690,324
27890,11,5618,1691,701
27891,11,5619,1690,959
27892,11,5620,1689,1516
27893,11,5621,1689,1943
27894,11,5622,1690,140
27895,11,5623,1690,680
27896,11,5624,1690,1971
27897,11,5625,1690,2021
27898,11,5626,1691,253
27899,11,5627,1692,290
27900,11,5628,1692,469
27901,11,5629,1691,1001
27902,11,5630,1690,1066
27903,11,5631,1692,1077
27904,11,5632,1690,1146
27905,11,5633,1691,2039
27906,11,5634,1689,93
27907,11,5635,1694,747
27908,11,5636,1691,1476
27909,11,5637,1692,157
27910,11,5638,1694,863
27911,11,5639,1693,1099
27912,11,5640,1693,1339
27913,11,5641,1694,356
27914,11,5642,1695,781
27915,11,5643,1695,942
27916,11,5644,1698,238
27917,11,5645,1696,807
27918,11,5646,1697,826
27919,11,5647,1698,495
27920,11,5648,1698,720
27921,11,5649,1699,1230
27922,11,5650,1698,1675
27923,11,5651,1700,371
27924,11,5652,1699,399
27925,11,5653,1700,898
27926,11,5654,1700,1834
27927,11,5655,1701,454
27928,11,5656,1701,526
27929,11,5657,1702,215
27930,11,5658,1702,1046
27931,11,5659,1700,1635
27932,11,5660,1703,77
27933,11,5661,1702,426
27934,11,5662,1704,584
27935,11,5663,1694,1761
27936,11,5664,1701,340
27937,11,5665,1704,1180
27938,11,5666,1704,17
27939,11,5667,1704,555
27940,11,5668,1704,620
27941,11,5669,1705,1123
27942,11,5670,1705,1589
27943,11,5671,1706,163
27944,11,5672,1705,195
27945,11,5673,1705,384
27946,11,5674,1705,878
27947,11,5675,1706,972
27948,11,5676,1705,1652
27949,11,5677,1706,540
27950,11,5678,1707,786
27951,11,5679,1706,1209
27952,11,5680,1706,1248
27953,11,5681,1708,150
27954,11,5682,1707,274
27955,11,5683,1707,604
27956,11,5684,1712,633
27957,11,5685,1707,655
27958,11,5686,1707,848
27959,11,5687,1708,1707
27960,11,5688,1707,1950
27961,11,5689,1708,481
27962,11,5690,1708,303
27963,11,5691,1709,955
27964,11,5692,1709,1725
27965,11,5693,1710,42
27966,11,5694,1707,113
27967,11,5695,1711,731
27968,11,5696,1710,916
27969,11,5697,1711,1788
27970,11,5698,1712,804
27971,11,5699,1711,2037
27972,11,5700,1712,178
27973,11,5701,1712,764
27974,11,5702,1712,1337
27975,11,5703,1711,2020
27976,11,5704,1713,88
27977,11,5705,1712,235
27978,11,5706,1708,257
27979,11,5707,1712,567
27980,11,5708,1713,679
27981,11,5709,1713,1551
27982,11,5710,1714,1909
27983,11,5711,1713,62
27984,11,5712,1715,1001
27985,11,5713,1714,1147
27986,11,5714,1715,1314
27987,11,5715,1713,1688
27988,11,5716,1714,1859
27989,11,5717,1715,325
27990,11,5718,1716,707
27991,11,5719,1716,1275
27992,11,5720,1718,351
27993,11,5721,1718,421
27994,11,5722,1717,829
27995,11,5723,1718,1980
27996,11,5724,1718,619
27997,11,5725,1719,1757
27998,11,5726,1717,1892
27999,11,5727,1720,1035
28000,11,5728,1719,1234
28001,11,5729,1720,138
28002,11,5730,1720,201
28003,11,5731,1721,281
28004,11,5732,1720,371
28005,11,5733,1721,476
28006,11,5734,1721,536
28007,11,5735,1721,788
28008,11,5736,1721,1390
28009,11,5737,1717,125
28010,11,5738,1721,516
28011,11,5739,1722,586
28012,11,5740,1722,744
28013,11,5741,1722,1051
28014,11,5742,1723,151
28015,11,5743,1725,224
28016,11,5744,1724,1016
28017,11,5745,1725,46
28018,11,5746,1725,91
28019,11,5747,1725,266
28020,11,5748,1728,562
28021,11,5749,1725,890
28022,11,5750,1726,1250
28023,11,5751,1728,1095
28024,11,5752,1727,1678
28025,11,5753,1728,171
28026,11,5754,1728,245
28027,11,5755,1728,397
28028,11,5756,1728,944
28029,11,5757,1728,963
28030,11,5758,1728,1809
28031,11,5759,1727,1835
28032,11,5760,1729,623
28033,11,5761,1728,861
28034,11,5762,1729,27
28035,11,5763,1730,806
28036,11,5764,1730,1422
28037,11,5765,1729,1171
28038,11,5766,1730,1720
28039,11,5767,1730,294
28040,11,5768,1733,325
28041,11,5769,1731,455
28042,11,5770,1732,648
28043,11,5771,1732,775
28044,11,5772,1734,1193
28045,11,5773,1732,1697
28046,11,5774,1734,199
28047,11,5775,1733,424
28048,11,5776,1732,498
28049,11,5777,1734,921
28050,11,5778,1734,1654
28051,11,5779,1734,1789
28052,11,5780,1733,1875
28053,11,5781,1735,101
28054,11,5782,1736,274
28055,11,5783,1734,373
28056,11,5784,1734,2000
28057,11,5785,1735,439
28058,11,5786,1737,675
28059,11,5787,1734,695
28060,11,5788,1736,722
28061,11,5789,1735,835
28062,11,5790,1734,905
28063,11,5791,1736,1077
28064,11,5792,1736,47
28065,11,5793,1737,214
28066,11,5794,1736,344
28067,11,5795,1736,529
28068,11,5796,1737,1482
28069,11,5797,1738,140
28070,11,5798,1737,477
28071,11,5799,1737,1262
28072,11,5800,1738,1912
28073,11,5801,1738,81
28074,11,5802,1738,156
28075,11,5803,1739,253
28076,11,5804,1738,309
28077,11,5805,1737,545
28078,11,5806,1738,1851
28079,11,5807,1737,609
28080,11,5808,1740,740
28081,11,5809,1741,415
28082,11,5810,1741,636
28083,11,5811,1740,758
28084,11,5812,1747,517
28085,11,5813,1741,786
28086,11,5814,1743,883
28087,11,5815,1742,1144
28088,11,5816,1741,814
28089,11,5817,1742,1032
28090,11,5818,1742,1161
28091,11,5819,1744,1552
28092,11,5820,1744,1943
28093,11,5821,1744,117
28094,11,5822,1743,183
28095,11,5823,1745,227
28096,11,5824,1743,1283
28097,11,5825,1743,1400
28098,11,5826,1745,2027
28099,11,5827,1745,557
28100,11,5828,1745,1744
28101,11,5829,1746,939
28102,11,5830,1745,972
28103,11,5831,1745,1604
28104,11,5832,1745,1808
28105,11,5833,1745,1972
28106,11,5834,1746,402
28107,11,5835,1747,1445
28108,11,5836,1747,327
28109,11,5837,1748,468
28110,11,5838,1745,991
28111,11,5839,1748,1841
28112,11,5840,1748,360
28113,11,5841,1748,578
28114,11,5842,1748,653
28115,11,5843,1750,64
28116,11,5844,1752,430
28117,11,5845,1750,797
28118,11,5846,1749,1459
28119,11,5847,1751,1270
28120,11,5848,1751,1504
28121,11,5849,1751,1767
28122,11,5850,1752,38
28123,11,5851,1750,271
28124,11,5852,1752,843
28125,11,5853,1752,1125
28126,11,5854,1752,1153
28127,11,5855,1753,1293
28128,11,5856,1752,1676
28129,11,5857,1751,292
28130,11,5858,1752,500
28131,11,5859,1752,537
28132,11,5860,1753,954
28133,11,5861,1752,1085
28134,11,5862,1753,1204
28135,11,5863,1752,1876
28136,11,5864,1752,158
28137,11,5865,1753,252
28138,11,5866,1754,549
28139,11,5867,1754,565
28140,11,5868,1755,599
28141,11,5869,1753,909
28142,11,5870,1753,203
28143,11,5871,1755,344
28144,11,5872,1754,1014
28145,11,5873,1756,380
28146,11,5874,1755,781
28147,11,5875,1757,812
28148,11,5876,1758,924
28149,11,5877,1755,136
28150,11,5878,1756,477
28151,11,5879,1756,1065
28152,11,5880,1756,1309
28153,11,5881,1757,1895
28154,11,5882,1757,94
28155,11,5883,1757,637
28156,11,5884,1758,691
28157,11,5885,1759,711
28158,11,5886,1758,828
28159,11,5887,1758,1486
28160,11,5888,1758,169
28161,11,5889,1758,236
28162,11,5890,1758,1036
28163,11,5891,1759,1425
28164,11,5892,1758,1697
28165,11,5893,1760,1718
28166,11,5894,1760,530
28167,11,5895,1760,737
28168,11,5896,1760,756
28169,11,5897,1760,1543
28170,11,5898,1761,307
28171,11,5899,1761,412
28172,11,5900,1764,1336
28173,11,5901,1763,1786
28174,11,5902,1762,1842
28175,11,5903,1758,2013
28176,11,5904,1764,324
28177,11,5905,1763,648
28178,11,5906,1762,942
28179,11,5907,1763,998
28180,11,5908,1764,1252
28181,11,5909,1765,213
28182,11,5910,1765,448
28183,11,5911,1764,580
28184,11,5912,1765,854
28185,11,5913,1760,1097
28186,11,5914,1764,1161
28187,11,5915,1765,1642
28188,11,5916,1766,545
28189,11,5917,1765,563
28190,11,5918,1765,618
28191,11,5919,1766,1224
28192,11,5920,1766,111
28193,11,5921,1767,498
28194,11,5922,1766,798
28195,11,5923,1764,1958
28196,11,5924,1766,1978
28197,11,5925,1768,79
28198,11,5926,1767,356
28199,11,5927,1768,467
28200,11,5928,1768,1816
28201,11,5929,1768,247
28202,11,5930,1769,521
28203,11,5931,1768,876
28204,11,5932,1768,1117
28205,11,5933,1770,4
28206,11,5934,1769,1279
28207,11,5935,1769,1665
28208,11,5936,1771,18
28209,11,5937,1770,260
28210,11,5938,1770,280
28211,11,5939,1771,814
28212,11,5940,1770,1468
28213,11,5941,1771,1997
28214,11,5942,1771,899
28215,11,5943,1769,664
28216,11,5944,1773,841
28217,11,5945,1773,958
28218,11,5946,1772,1851
28219,11,5947,1775,155
28220,11,5948,1773,184
28221,11,5949,1774,572
28222,11,5950,1775,636
28223,11,5951,1774,229
28224,11,5952,1774,482
28225,11,5953,1775,982
28226,11,5954,1773,1028
28227,11,5955,1772,1562
28228,11,5956,1774,129
28229,11,5957,1776,1486
28230,11,5958,1775,1735
28231,11,5959,1776,338
28232,11,5960,1777,728
28233,11,5961,1772,766
28234,11,5962,1778,97
28235,11,5963,1777,386
28236,11,5964,1777,537
28237,11,5965,1777,686
28238,11,5966,1776,1759
28239,11,5967,1778,1942
28240,11,5968,1780,304
28241,11,5969,1779,404
28242,11,5970,1778,1100
28243,11,5971,1779,367
28244,11,5972,1777,422
28245,11,5973,1779,1432
28246,11,5974,1780,590
28247,11,5975,1780,1879
28248,11,5976,1782,110
28249,11,5977,1783,354
28250,11,5978,1782,789
28251,11,5979,1783,828
28252,11,5980,1782,1702
28253,11,5981,1782,2032
28254,11,5982,1785,472
28255,11,5983,1783,716
28256,11,5984,1786,854
28257,11,5985,1783,1114
28258,11,5986,1780,1193
28259,11,5987,1784,455
28260,11,5988,1784,559
28261,11,5989,1784,1302
28262,11,5990,1786,514
28263,11,5991,1786,1396
28264,11,5992,1786,1506
28265,11,5993,1788,540
28266,11,5994,1786,804
28267,11,5995,1787,1233
28268,11,5996,1787,1563
28269,11,5997,1788,494
28270,11,5998,1788,616
28271,11,5999,1788,1543
28272,11,6000,1787,1900
28273,11,6001,1790,118
28274,11,6002,1792,211
28275,11,6003,1789,245
28276,11,6004,1791,440
28277,11,6005,1790,748
28278,11,6006,1791,1087
28279,11,6007,1791,1161
28280,11,6008,1791,778
28281,11,6009,1792,890
28282,11,6010,1792,912
28283,11,6011,1790,1604
28284,11,6012,1793,315
28285,11,6013,1793,984
28286,11,6014,1793,1879
28287,11,6015,1792,136
28288,11,6016,1794,1060
28289,11,6017,1793,1259
28290,11,6018,1794,1843
28291,11,6019,1793,1927
28292,11,6020,1793,270
28293,11,6021,1794,374
28294,11,6022,1796,528
28295,11,6023,1795,644
28296,11,6024,1797,705
28297,11,6025,1796,872
28298,11,6026,1797,1003
28299,11,6027,1796,1109
28300,11,6028,1795,1246
28301,11,6029,1794,1343
28302,11,6030,1796,98
28303,11,6031,1796,1428
28304,11,6032,1797,1473
28305,11,6033,1797,2
28306,11,6034,1799,160
28307,11,6035,1798,463
28308,11,6036,1798,1386
28309,11,6037,1798,124
28310,11,6038,1798,335
28311,11,6039,1798,837
28312,11,6040,1799,1786
28313,11,6041,1800,399
28314,11,6042,1799,659
28315,11,6043,1800,672
28316,11,6044,1799,1522
28317,11,6045,1800,1551
28318,11,6046,1800,485
28319,11,6047,1801,515
28320,11,6048,1800,590
28321,11,6049,1800,625
28322,11,6050,1802,354
28323,11,6051,1802,823
28324,11,6052,1801,1126
28325,11,6053,1801,1710
28326,11,6054,1804,1326
28327,11,6055,1803,1363
28328,11,6056,1802,1648
28329,11,6057,1803,1992
28330,11,6058,1805,137
28331,11,6059,1804,187
28332,11,6060,1803,790
28333,11,6061,1801,687
28334,11,6062,1806,294
28335,11,6063,1805,428
28336,11,6064,1805,546
28337,11,6065,1806,564
28338,11,6066,1805,901
28339,11,6067,1806,1446
28340,11,6068,1807,504
28341,11,6069,1806,725
28342,11,6070,1805,989
28343,11,6071,1806,1509
28344,11,6072,1807,1949
28345,11,6073,1808,255
28346,11,6074,1809,275
28347,11,6075,1807,1020
28348,11,6076,1808,1407
28349,11,6077,1808,1631
28350,11,6078,1809,324
28351,11,6079,1809,952
28352,11,6080,1809,1073
28353,11,6081,1808,1100
28354,11,6082,1809,1240
28355,11,6083,1810,230
28356,11,6084,1811,364
28357,11,6085,1810,913
28358,11,6086,1809,929
28359,11,6087,1810,1299
28360,11,6088,1810,805
28361,11,6089,1812,1191
28362,11,6090,1811,613
28363,11,6091,1812,972
28364,11,6092,1812,998
28365,11,6093,1812,126
28366,11,6094,1813,761
28367,11,6095,1812,844
28368,11,6096,1812,860
28369,11,6097,1811,1527
28370,11,6098,1811,2013
28371,11,6099,1812,1777
28372,11,6100,1811,111
28373,11,6101,1814,488
28374,11,6102,1815,575
28375,11,6103,1815,633
28376,11,6104,1814,881
28377,11,6105,1814,1380
28378,11,6106,1814,1726
28379,11,6107,1815,1828
28380,11,6108,1816,381
28381,11,6109,1814,527
28382,11,6110,1816,1145
28383,11,6111,1817,1490
28384,11,6112,1817,1801
28385,11,6113,1817,144
28386,11,6114,1817,405
28387,11,6115,1818,1850
28388,11,6116,1817,464
28389,11,6117,1822,666
28390,11,6118,1820,1020
28391,11,6119,1818,1110
28392,11,6120,1817,1903
28393,11,6121,1819,428
28394,11,6122,1820,203
28395,11,6123,1819,313
28396,11,6124,1820,513
28397,11,6125,1820,647
28398,11,6126,1819,1223
28399,11,6127,1820,1976
28400,11,6128,1822,1591
28401,11,6129,1822,166
28402,11,6130,1822,897
28403,11,6131,1822,1694
28404,11,6132,1822,1923
28405,11,6133,1823,259
28406,11,6134,1823,355
28407,11,6135,1824,826
28408,11,6136,1824,1172
28409,11,6137,1825,693
28410,11,6138,1824,990
28411,11,6139,1825,1060
28412,11,6140,1824,1322
28413,11,6141,1826,719
28414,11,6142,1826,791
28415,11,6143,1826,866
28416,11,6144,1828,279
28417,11,6145,1826,592
28418,11,6146,1828,129
28419,11,6147,1828,1003
28420,11,6148,1828,1095
28421,11,6149,1829,1459
28422,11,6150,1828,1573
28423,11,6151,1825,2042
28424,11,6152,1831,189
28425,11,6153,1829,390
28426,11,6154,1827,500
28427,11,6155,1828,880
28428,11,6156,1828,955
28429,11,6157,1829,1761
28430,11,6158,1834,236
28431,11,6159,1830,336
28432,11,6160,1828,1282
28433,11,6161,1832,441
28434,11,6162,1831,524
28435,11,6163,1830,1042
28436,11,6164,1830,2019
28437,11,6165,1831,481
28438,11,6166,1831,637
28439,11,6167,1831,973
28440,11,6168,1830,1159
28441,11,6169,1831,1201
28442,11,6170,1832,1242
28443,11,6171,1830,1395
28444,11,6172,1831,1409
28445,11,6173,1832,1841
28446,11,6174,1833,414
28447,11,6175,1833,770
28448,11,6176,1832,938
28449,11,6177,1833,537
28450,11,6178,1834,810
28451,11,6179,1831,917
28452,11,6180,1834,1730
28453,11,6181,1835,618
28454,11,6182,1837,735
28455,11,6183,1833,1506
28456,11,6184,1836,553
28457,11,6185,1835,575
28458,11,6186,1837,992
28459,11,6187,1835,298
28460,11,6188,1836,1149
28461,11,6189,1836,1869
28462,11,6190,1838,461
28463,11,6191,1837,651
28464,11,6192,1836,1025
28465,11,6193,1837,1304
28466,11,6194,1838,1599
28467,11,6195,1838,1951
28468,11,6196,1839,209
28469,11,6197,1838,858
28470,11,6198,1839,165
28471,11,6199,1840,844
28472,11,6200,1840,873
28473,11,6201,1841,269
28474,11,6202,1841,679
28475,11,6203,1841,754
28476,11,6204,1841,1077
28477,11,6205,1842,1110
28478,11,6206,1841,1533
28479,11,6207,1841,1622
28480,11,6208,1841,386
28481,11,6209,1841,929
28482,11,6210,1841,981
28483,11,6211,1842,1672
28484,11,6212,1843,127
28485,11,6213,1843,147
28486,11,6214,1843,510
28487,11,6215,1843,1896
28488,11,6216,1844,1165
28489,11,6217,1844,315
28490,11,6218,1844,490
28491,11,6219,1845,664
28492,11,6220,1845,713
28493,11,6221,1844,1228
28494,11,6222,1846,354
28495,11,6223,1847,780
28496,11,6224,1845,1183
28497,11,6225,1841,1709
28498,11,6226,1846,1790
28499,11,6227,1847,563
28500,11,6228,1847,891
28501,11,6229,1847,1010
28502,11,6230,1847,1047
28503,11,6231,1846,1579
28504,11,6232,1846,2031
28505,11,6233,1848,253
28506,11,6234,1848,803
28507,11,6235,1848,1090
28508,11,6236,1849,408
28509,11,6237,1849,826
28510,11,6238,1848,1136
28511,11,6239,1848,457
28512,11,6240,1850,537
28513,11,6241,1851,574
28514,11,6242,1850,642
28515,11,6243,1852,198
28516,11,6244,1851,522
28517,11,6245,1851,1202
28518,11,6246,1853,1344
28519,11,6247,1851,1419
28520,11,6248,1850,1475
28521,11,6249,1852,2002
28522,11,6250,1853,425
28523,11,6251,1853,692
28524,11,6252,1853,297
28525,11,6253,1854,333
28526,11,6254,1854,475
28527,11,6255,1854,223
28528,11,6256,1855,283
28529,11,6257,1854,500
28530,11,6258,1855,605
28531,11,6259,1856,862
28532,11,6260,1856,923
28533,11,6261,1854,1923
28534,11,6262,1855,1843
28535,11,6263,1859,177
28536,11,6264,1858,239
28537,11,6265,1857,904
28538,11,6266,1857,992
28539,11,6267,1858,1511
28540,11,6268,1857,1865
28541,11,6269,1859,210
28542,11,6270,1859,394
28543,11,6271,1858,490
28544,11,6272,1860,964
28545,11,6273,1858,1029
28546,11,6274,1859,1590
28547,11,6275,1860,633
28548,11,6276,1860,1044
28549,11,6277,1861,761
28550,11,6278,1860,1272
28551,11,6279,1860,1445
28552,11,6280,1861,1650
28553,11,6281,1865,1980
28554,11,6282,1862,458
28555,11,6283,1862,1096
28556,11,6284,1861,1608
28557,11,6285,1861,1676
28558,11,6286,1862,795
28559,11,6287,1863,842
28560,11,6288,1863,132
28561,11,6289,1863,659
28562,11,6290,1864,1017
28563,11,6291,1862,1903
28564,11,6292,1865,814
28565,11,6293,1860,1561
28566,11,6294,1864,1766
28567,11,6295,1865,308
28568,11,6296,1865,547
28569,11,6297,1866,831
28570,11,6298,1866,1234
28571,11,6299,1866,1937
28572,11,6300,1868,200
28573,11,6301,1866,567
28574,11,6302,1869,219
28575,11,6303,1867,255
28576,11,6304,1867,414
28577,11,6305,1868,1816
28578,11,6306,1869,231
28579,11,6307,1867,346
28580,11,6308,1869,435
28581,11,6309,1868,591
28582,11,6310,1869,1132
28583,11,6311,1867,1152
28584,11,6312,1869,1320
28585,11,6313,1869,1620
28586,11,6314,1861,371
28587,11,6315,1869,501
28588,11,6316,1870,881
28589,11,6317,1872,682
28590,11,6318,1872,1880
28591,11,6319,1871,2043
28592,11,6320,1871,624
28593,11,6321,1871,725
28594,11,6322,1871,744
28595,11,6323,1872,903
28596,11,6324,1871,1116
28597,11,6325,1873,294
28598,11,6326,1873,323
28599,11,6327,1872,643
28600,11,6328,1873,918
28601,11,6329,1873,1006
28602,11,6330,1873,1303
